run_id,source_url,source_checked_at,scrape_status,scrape_error_code,scrape_error_message,brand,series,product_name,base_item_number,variant_id,sku,item_number,selected_size,selected_upholstery,selected_leg,width_cm,depth_cm,height_cm,weight_kg,material,list_price,display_price,canonical_price,price_from,currency,tax_type,image_url,pdf_url,raw_data_ref,variant_key,variant_key_from,variant_key_error_type,variant_key_error_detail,list_price_value,display_price_value,canonical_price_value,price_compare_value,price_compare_from,price_normalization_error
phase3-catskills-all-variants,https://www.boconcept.com/ja-jp/p/catskills/4060001-9:0708s-14:3201/,2026-05-23T03:56:05.138213+00:00,success,,,BoConcept,Catskills,Catskills armchair,406500013201730,4060001-9:0708s-14:3201,406500013201730,406500013201730,,ベージュ Tuscany ファブリック 3201,自然無垢材オーク,85 cm,83 cm,45/95 cm,39 kg,背面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / フレーム: パイン / 合板 / LVL / ファイバーボード / 段ボール / メタルフレーム / 座面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / サスペンション: 伸縮性ベルト / ファブリック裏地: 不織布（80g/m2） / Upholstery composition: 100% ポリエステル,"¥ 315,900","¥ 257,900から","¥ 315,900",dom_text,JPY,tax_included,https://assets.boconcept.com/063c07f5-6152-4057-86a8-b3b600f7e130/2905476_PNG-Web%2072dpi.png?format=pjpg&auto=webp&fit=bounds&width=1920&quality=70,,raw/variant_001_025_4060001-9_0708s-14_3201.html,4060001-9:0708s-14:3201,variant_id,,,315900,257900,315900,315900,canonical_price,
phase3-catskills-all-variants,https://www.boconcept.com/ja-jp/p/catskills/4060001-9:0708s-14:3202/,2026-05-23T03:56:11.562654+00:00,success,,,BoConcept,Catskills,Catskills armchair,406500013202730,4060001-9:0708s-14:3202,406500013202730,406500013202730,,ブラウン Tuscany ファブリック 3202,自然無垢材オーク,85 cm,83 cm,45/95 cm,39 kg,背面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / フレーム: パイン / 合板 / LVL / ファイバーボード / 段ボール / メタルフレーム / 座面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / サスペンション: 伸縮性ベルト / ファブリック裏地: 不織布（80g/m2） / Upholstery composition: 100% ポリエステル,"¥ 315,900","¥ 257,900から","¥ 315,900",dom_text,JPY,tax_included,https://assets.boconcept.com/348bb388-13e6-4d03-9e86-b3b600f7f62c/2905482_PNG-Web%2072dpi.png?format=pjpg&auto=webp&fit=bounds&width=1920&quality=70,,raw/variant_001_026_4060001-9_0708s-14_3202.html,4060001-9:0708s-14:3202,variant_id,,,315900,257900,315900,315900,canonical_price,
phase3-catskills-all-variants,https://www.boconcept.com/ja-jp/p/catskills/4060001-9:0708s-14:3203/,2026-05-23T03:56:18.052493+00:00,success,,,BoConcept,Catskills,Catskills armchair,406500013203730,4060001-9:0708s-14:3203,406500013203730,406500013203730,,グレー Tuscany ファブリック 3203,自然無垢材オーク,85 cm,83 cm,45/95 cm,39 kg,背面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / フレーム: パイン / 合板 / LVL / ファイバーボード / 段ボール / メタルフレーム / 座面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / サスペンション: 伸縮性ベルト / ファブリック裏地: 不織布（80g/m2） / Upholstery composition: 100% ポリエステル,"¥ 315,900","¥ 257,900から","¥ 315,900",dom_text,JPY,tax_included,https://assets.boconcept.com/d916f7c9-62e9-43dc-9a00-b3b600f817d7/2905488_PNG-Web%2072dpi.png?format=pjpg&auto=webp&fit=bounds&width=1920&quality=70,,raw/variant_001_027_4060001-9_0708s-14_3203.html,4060001-9:0708s-14:3203,variant_id,,,315900,257900,315900,315900,canonical_price,
phase3-catskills-all-variants,https://www.boconcept.com/ja-jp/p/catskills/4060001-9:0708s-14:3204/,2026-05-23T03:56:24.147647+00:00,success,,,BoConcept,Catskills,Catskills armchair,406500013204730,4060001-9:0708s-14:3204,406500013204730,406500013204730,,グリーン Tuscany ファブリック 3204,自然無垢材オーク,85 cm,83 cm,45/95 cm,39 kg,背面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / フレーム: パイン / 合板 / LVL / ファイバーボード / 段ボール / メタルフレーム / 座面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / サスペンション: 伸縮性ベルト / ファブリック裏地: 不織布（80g/m2） / Upholstery composition: 100% ポリエステル,"¥ 315,900","¥ 257,900から","¥ 315,900",dom_text,JPY,tax_included,https://assets.boconcept.com/6398cf47-a8dd-4043-8573-b3b600f8106b/2905492_PNG-Web%2072dpi.png?format=pjpg&auto=webp&fit=bounds&width=1920&quality=70,,raw/variant_001_028_4060001-9_0708s-14_3204.html,4060001-9:0708s-14:3204,variant_id,,,315900,257900,315900,315900,canonical_price,
phase3-catskills-all-variants,https://www.boconcept.com/ja-jp/p/catskills/4060001-9:0708s-14:3205/,2026-05-23T03:56:30.622690+00:00,success,,,BoConcept,Catskills,Catskills armchair,406500013205730,4060001-9:0708s-14:3205,406500013205730,406500013205730,,マスタード Tuscany ファブリック 3205,自然無垢材オーク,85 cm,83 cm,45/95 cm,39 kg,背面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / フレーム: パイン / 合板 / LVL / ファイバーボード / 段ボール / メタルフレーム / 座面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / サスペンション: 伸縮性ベルト / ファブリック裏地: 不織布（80g/m2） / Upholstery composition: 100% ポリエステル,"¥ 315,900","¥ 257,900から","¥ 315,900",dom_text,JPY,tax_included,https://assets.boconcept.com/48f7717c-45fd-4941-a4e4-b3b6010d2459/2905498_PNG-Web%2072dpi.png?format=pjpg&auto=webp&fit=bounds&width=1920&quality=70,,raw/variant_001_029_4060001-9_0708s-14_3205.html,4060001-9:0708s-14:3205,variant_id,,,315900,257900,315900,315900,canonical_price,
phase3-catskills-all-variants,https://www.boconcept.com/ja-jp/p/catskills/4060001-9:0708s-14:3206/,2026-05-23T03:56:37.076001+00:00,success,,,BoConcept,Catskills,Catskills armchair,406500013206730,4060001-9:0708s-14:3206,406500013206730,406500013206730,,ブルー Tuscany ファブリック 3206,自然無垢材オーク,85 cm,83 cm,45/95 cm,39 kg,背面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / フレーム: パイン / 合板 / LVL / ファイバーボード / 段ボール / メタルフレーム / 座面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / サスペンション: 伸縮性ベルト / ファブリック裏地: 不織布（80g/m2） / Upholstery composition: 100% ポリエステル,"¥ 315,900","¥ 257,900から","¥ 315,900",dom_text,JPY,tax_included,https://assets.boconcept.com/cff68764-33c2-41d9-ae2e-b3b600f7fbe7/2905504_PNG-Web%2072dpi.png?format=pjpg&auto=webp&fit=bounds&width=1920&quality=70,,raw/variant_001_030_4060001-9_0708s-14_3206.html,4060001-9:0708s-14:3206,variant_id,,,315900,257900,315900,315900,canonical_price,
phase3-catskills-all-variants,https://www.boconcept.com/ja-jp/p/catskills/4060001-9:0708s-14:3097/,2026-05-23T03:56:43.797567+00:00,success,,,BoConcept,Catskills,Catskills armchair,406500013097730,4060001-9:0708s-14:3097,406500013097730,406500013097730,,グレー Lazio ファブリック 3097,自然無垢材オーク,85 cm,83 cm,45/95 cm,39 kg,"背面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / フレーム: パイン / 合板 / LVL / ファイバーボード / 段ボール / メタルフレーム / 座面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / サスペンション: 伸縮性ベルト / ファブリック裏地: 不織布（80g/m2） / Upholstery composition: 34% アクリル, 24% コットン, 14% ウール, 12% ビスコース, 12% ポリエステル, 4% リネン","¥ 339,900","¥ 257,900から","¥ 339,900",dom_text,JPY,tax_included,https://assets.boconcept.com/50e3eeaa-6e5f-412c-a7f9-b3b600f82630/2905512_PNG-Web%2072dpi.png?format=pjpg&auto=webp&fit=bounds&width=1920&quality=70,,raw/variant_001_031_4060001-9_0708s-14_3097.html,4060001-9:0708s-14:3097,variant_id,,,339900,257900,339900,339900,canonical_price,
phase3-catskills-all-variants,https://www.boconcept.com/ja-jp/p/catskills/4060001-9:0708s-14:3220/,2026-05-23T03:56:50.238550+00:00,success,,,BoConcept,Catskills,Catskills armchair,406500013220730,4060001-9:0708s-14:3220,406500013220730,406500013220730,,sand Ravello fabric 3220,自然無垢材オーク,85 cm,83 cm,45/95 cm,39 kg,背面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / フレーム: パイン / 合板 / LVL / ファイバーボード / 段ボール / メタルフレーム / 座面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / サスペンション: 伸縮性ベルト / ファブリック裏地: 不織布（80g/m2） / Upholstery composition: 100% ポリエステル,"¥ 266,900","¥ 257,900から","¥ 266,900",dom_text,JPY,tax_included,https://assets.boconcept.com/344901d5-b785-4cb8-aeea-b3b600f80644/2905520_PNG-Web%2072dpi.png?format=pjpg&auto=webp&fit=bounds&width=1920&quality=70,,raw/variant_001_032_4060001-9_0708s-14_3220.html,4060001-9:0708s-14:3220,variant_id,,,266900,257900,266900,266900,canonical_price,
phase3-catskills-all-variants,https://www.boconcept.com/ja-jp/p/catskills/4060001-9:0708s-14:3221/,2026-05-23T03:56:57.023600+00:00,success,,,BoConcept,Catskills,Catskills armchair,406500013221730,4060001-9:0708s-14:3221,406500013221730,406500013221730,,ベージュRavelloファブリック 3221,自然無垢材オーク,85 cm,83 cm,45/95 cm,39 kg,背面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / フレーム: パイン / 合板 / LVL / ファイバーボード / 段ボール / メタルフレーム / 座面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / サスペンション: 伸縮性ベルト / ファブリック裏地: 不織布（80g/m2） / Upholstery composition: 100% ポリエステル,"¥ 266,900","¥ 257,900から","¥ 266,900",dom_text,JPY,tax_included,https://assets.boconcept.com/565cb524-4aea-4c00-9222-b3b600f7f1eb/2905522_PNG-Web%2072dpi.png?format=pjpg&auto=webp&fit=bounds&width=1920&quality=70,,raw/variant_001_033_4060001-9_0708s-14_3221.html,4060001-9:0708s-14:3221,variant_id,,,266900,257900,266900,266900,canonical_price,
phase3-catskills-all-variants,https://www.boconcept.com/ja-jp/p/catskills/4060001-9:0708s-14:3222/,2026-05-23T03:57:03.494090+00:00,success,,,BoConcept,Catskills,Catskills armchair,406500013222730,4060001-9:0708s-14:3222,406500013222730,406500013222730,,グレー Ravello ファブリック 3222,自然無垢材オーク,85 cm,83 cm,45/95 cm,39 kg,背面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / フレーム: パイン / 合板 / LVL / ファイバーボード / 段ボール / メタルフレーム / 座面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / サスペンション: 伸縮性ベルト / ファブリック裏地: 不織布（80g/m2） / Upholstery composition: 100% ポリエステル,"¥ 266,900","¥ 257,900から","¥ 266,900",dom_text,JPY,tax_included,https://assets.boconcept.com/6ddacf14-c1c2-48e6-af35-b3b600f807ba/2905528_PNG-Web%2072dpi.png?format=pjpg&auto=webp&fit=bounds&width=1920&quality=70,,raw/variant_001_034_4060001-9_0708s-14_3222.html,4060001-9:0708s-14:3222,variant_id,,,266900,257900,266900,266900,canonical_price,
phase3-catskills-all-variants,https://www.boconcept.com/ja-jp/p/catskills/4060001-9:0708s-14:3223/,2026-05-23T03:57:10.052883+00:00,success,,,BoConcept,Catskills,Catskills armchair,406500013223730,4060001-9:0708s-14:3223,406500013223730,406500013223730,,ダスティグリーン Ravello ファブリック 3223,自然無垢材オーク,85 cm,83 cm,45/95 cm,39 kg,背面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / フレーム: パイン / 合板 / LVL / ファイバーボード / 段ボール / メタルフレーム / 座面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / サスペンション: 伸縮性ベルト / ファブリック裏地: 不織布（80g/m2） / Upholstery composition: 100% ポリエステル,"¥ 266,900","¥ 257,900から","¥ 266,900",dom_text,JPY,tax_included,https://assets.boconcept.com/bc051e50-c8ef-4bab-8af9-b3b600f80c22/2905534_PNG-Web%2072dpi.png?format=pjpg&auto=webp&fit=bounds&width=1920&quality=70,,raw/variant_001_035_4060001-9_0708s-14_3223.html,4060001-9:0708s-14:3223,variant_id,,,266900,257900,266900,266900,canonical_price,
phase3-catskills-all-variants,https://www.boconcept.com/ja-jp/p/catskills/4060001-9:0708s-14:3224/,2026-05-23T03:57:16.490863+00:00,success,,,BoConcept,Catskills,Catskills armchair,406500013224730,4060001-9:0708s-14:3224,406500013224730,406500013224730,,ダスティローズRavelloファブリック 3224,自然無垢材オーク,85 cm,83 cm,45/95 cm,39 kg,背面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / フレーム: パイン / 合板 / LVL / ファイバーボード / 段ボール / メタルフレーム / 座面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / サスペンション: 伸縮性ベルト / ファブリック裏地: 不織布（80g/m2） / Upholstery composition: 100% ポリエステル,"¥ 266,900","¥ 257,900から","¥ 266,900",dom_text,JPY,tax_included,https://assets.boconcept.com/5b0b3d9b-34c6-4445-8f33-b3b600f7f37d/2905538_PNG-Web%2072dpi.png?format=pjpg&auto=webp&fit=bounds&width=1920&quality=70,,raw/variant_001_036_4060001-9_0708s-14_3224.html,4060001-9:0708s-14:3224,variant_id,,,266900,257900,266900,266900,canonical_price,
phase3-catskills-all-variants,https://www.boconcept.com/ja-jp/p/catskills/4060001-9:0708s-14:3225/,2026-05-23T03:57:22.640427+00:00,success,,,BoConcept,Catskills,Catskills armchair,406500013225730,4060001-9:0708s-14:3225,406500013225730,406500013225730,,dark blue Ravello fabric 3225,自然無垢材オーク,85 cm,83 cm,45/95 cm,39 kg,背面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / フレーム: パイン / 合板 / LVL / ファイバーボード / 段ボール / メタルフレーム / 座面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / サスペンション: 伸縮性ベルト / ファブリック裏地: 不織布（80g/m2） / Upholstery composition: 100% ポリエステル,"¥ 266,900","¥ 257,900から","¥ 266,900",dom_text,JPY,tax_included,https://assets.boconcept.com/7998bc71-7c8f-4ab6-bc45-b3b600f81ce6/2905546_PNG-Web%2072dpi.png?format=pjpg&auto=webp&fit=bounds&width=1920&quality=70,,raw/variant_001_037_4060001-9_0708s-14_3225.html,4060001-9:0708s-14:3225,variant_id,,,266900,257900,266900,266900,canonical_price,
phase3-catskills-all-variants,https://www.boconcept.com/ja-jp/p/catskills/4060001-9:0708s-14:3250/,2026-05-23T03:57:29.089568+00:00,success,,,BoConcept,Catskills,Catskills armchair,406500013250730,4060001-9:0708s-14:3250,406500013250730,406500013250730,,レッド Avellino ファブリック 3250,自然無垢材オーク,85 cm,83 cm,45/95 cm,39 kg,背面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / フレーム: パイン / 合板 / LVL / ファイバーボード / 段ボール / メタルフレーム / 座面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / サスペンション: 伸縮性ベルト / ファブリック裏地: 不織布（80g/m2） / Upholstery composition: 70% cotton/15% acrylic/8% polyester/6% wool/1% polyamid,"¥ 359,900","¥ 257,900から","¥ 359,900",dom_text,JPY,tax_included,https://assets.boconcept.com/3de6c13c-f50e-4f67-9dc3-b3b6010da6d5/2905552_PNG-Web%2072dpi.png?format=pjpg&auto=webp&fit=bounds&width=1920&quality=70,,raw/variant_001_038_4060001-9_0708s-14_3250.html,4060001-9:0708s-14:3250,variant_id,,,359900,257900,359900,359900,canonical_price,
phase3-catskills-all-variants,https://www.boconcept.com/ja-jp/p/catskills/4060001-9:0708s-14:3251/,2026-05-23T03:57:36.477790+00:00,success,,,BoConcept,Catskills,Catskills armchair,406500013251730,4060001-9:0708s-14:3251,406500013251730,406500013251730,,ゴールデンベージュ Avellino ファブリック 3251,自然無垢材オーク,85 cm,83 cm,45/95 cm,39 kg,背面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / フレーム: パイン / 合板 / LVL / ファイバーボード / 段ボール / メタルフレーム / 座面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / サスペンション: 伸縮性ベルト / ファブリック裏地: 不織布（80g/m2） / Upholstery composition: 70% cotton/15% acrylic/8% polyester/6% wool/1% polyamid,"¥ 359,900","¥ 257,900から","¥ 359,900",dom_text,JPY,tax_included,https://assets.boconcept.com/ad4ba2d8-b1d3-4900-81f0-b3b600f8645a/2905556_PNG-Web%2072dpi.png?format=pjpg&auto=webp&fit=bounds&width=1920&quality=70,,raw/variant_001_039_4060001-9_0708s-14_3251.html,4060001-9:0708s-14:3251,variant_id,,,359900,257900,359900,359900,canonical_price,
phase3-catskills-all-variants,https://www.boconcept.com/ja-jp/p/catskills/4060001-9:0708s-14:3252/,2026-05-23T03:57:42.907475+00:00,success,,,BoConcept,Catskills,Catskills armchair,406500013252730,4060001-9:0708s-14:3252,406500013252730,406500013252730,,グリーン Avellino ファブリック 3252,自然無垢材オーク,85 cm,83 cm,45/95 cm,39 kg,背面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / フレーム: パイン / 合板 / LVL / ファイバーボード / 段ボール / メタルフレーム / 座面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / サスペンション: 伸縮性ベルト / ファブリック裏地: 不織布（80g/m2） / Upholstery composition: 70% cotton/15% acrylic/8% polyester/6% wool/1% polyamid,"¥ 359,900","¥ 257,900から","¥ 359,900",dom_text,JPY,tax_included,https://assets.boconcept.com/a1e693d2-cb6e-4b53-aa17-b3b600f862ad/2905560_PNG-Web%2072dpi.png?format=pjpg&auto=webp&fit=bounds&width=1920&quality=70,,raw/variant_001_040_4060001-9_0708s-14_3252.html,4060001-9:0708s-14:3252,variant_id,,,359900,257900,359900,359900,canonical_price,
phase3-catskills-all-variants,https://www.boconcept.com/ja-jp/p/catskills/4060001-9:0708s-14:3253/,2026-05-23T03:57:49.332880+00:00,success,,,BoConcept,Catskills,Catskills armchair,406500013253730,4060001-9:0708s-14:3253,406500013253730,406500013253730,,ダスティブルー Avellino ファブリック 3253,自然無垢材オーク,85 cm,83 cm,45/95 cm,39 kg,背面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / フレーム: パイン / 合板 / LVL / ファイバーボード / 段ボール / メタルフレーム / 座面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / サスペンション: 伸縮性ベルト / ファブリック裏地: 不織布（80g/m2） / Upholstery composition: 70% cotton/15% acrylic/8% polyester/6% wool/1% polyamid,"¥ 359,900","¥ 257,900から","¥ 359,900",dom_text,JPY,tax_included,https://assets.boconcept.com/65881405-e6f8-4c50-abd3-b3b600f84e65/2905566_PNG-Web%2072dpi.png?format=pjpg&auto=webp&fit=bounds&width=1920&quality=70,,raw/variant_001_041_4060001-9_0708s-14_3253.html,4060001-9:0708s-14:3253,variant_id,,,359900,257900,359900,359900,canonical_price,
phase3-catskills-all-variants,https://www.boconcept.com/ja-jp/p/catskills/4060001-9:0708s-14:3230/,2026-05-23T03:57:55.926866+00:00,success,,,BoConcept,Catskills,Catskills armchair,406500013230730,4060001-9:0708s-14:3230,406500013230730,406500013230730,,ベージュ Capri ファブリック 3230,自然無垢材オーク,85 cm,83 cm,45/95 cm,39 kg,背面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / フレーム: パイン / 合板 / LVL / ファイバーボード / 段ボール / メタルフレーム / 座面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / サスペンション: 伸縮性ベルト / ファブリック裏地: 不織布（80g/m2） / Upholstery composition: リサイクルポリエステル 100%OEKO-TEX®のSTANDARD 100,"¥ 257,900","¥ 257,900から","¥ 257,900",dom_text,JPY,tax_included,https://assets.boconcept.com/dad8ce70-93de-4e12-a103-b3b600f82c25/2905574_PNG-Web%2072dpi.png?format=pjpg&auto=webp&fit=bounds&width=1920&quality=70,,raw/variant_001_042_4060001-9_0708s-14_3230.html,4060001-9:0708s-14:3230,variant_id,,,257900,257900,257900,257900,canonical_price,
phase3-catskills-all-variants,https://www.boconcept.com/ja-jp/p/catskills/4060001-9:0708s-14:3231/,2026-05-23T03:58:02.168487+00:00,success,,,BoConcept,Catskills,Catskills armchair,406500013231730,4060001-9:0708s-14:3231,406500013231730,406500013231730,,サンド Capri ファブリック 3231,自然無垢材オーク,85 cm,83 cm,45/95 cm,39 kg,背面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / フレーム: パイン / 合板 / LVL / ファイバーボード / 段ボール / メタルフレーム / 座面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / サスペンション: 伸縮性ベルト / ファブリック裏地: 不織布（80g/m2） / Upholstery composition: リサイクルポリエステル 100%OEKO-TEX®のSTANDARD 100,"¥ 257,900","¥ 257,900から","¥ 257,900",dom_text,JPY,tax_included,https://assets.boconcept.com/b1c56218-3224-43c9-8d8f-b3b600f84fbe/2905578_PNG-Web%2072dpi.png?format=pjpg&auto=webp&fit=bounds&width=1920&quality=70,,raw/variant_001_043_4060001-9_0708s-14_3231.html,4060001-9:0708s-14:3231,variant_id,,,257900,257900,257900,257900,canonical_price,
phase3-catskills-all-variants,https://www.boconcept.com/ja-jp/p/catskills/4060001-9:0708s-14:3232/,2026-05-23T03:58:08.417090+00:00,success,,,BoConcept,Catskills,Catskills armchair,406500013232730,4060001-9:0708s-14:3232,406500013232730,406500013232730,,グリーン Capri ファブリック 3232,自然無垢材オーク,85 cm,83 cm,45/95 cm,39 kg,背面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / フレーム: パイン / 合板 / LVL / ファイバーボード / 段ボール / メタルフレーム / 座面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / サスペンション: 伸縮性ベルト / ファブリック裏地: 不織布（80g/m2） / Upholstery composition: リサイクルポリエステル 100%OEKO-TEX®のSTANDARD 100,"¥ 257,900","¥ 257,900から","¥ 257,900",dom_text,JPY,tax_included,https://assets.boconcept.com/f44ef5e2-7dee-4f37-8f22-b3b600f8380f/2905584_PNG-Web%2072dpi.png?format=pjpg&auto=webp&fit=bounds&width=1920&quality=70,,raw/variant_001_044_4060001-9_0708s-14_3232.html,4060001-9:0708s-14:3232,variant_id,,,257900,257900,257900,257900,canonical_price,
phase3-catskills-all-variants,https://www.boconcept.com/ja-jp/p/catskills/4060001-9:0708s-14:3233/,2026-05-23T03:58:14.978781+00:00,success,,,BoConcept,Catskills,Catskills armchair,406500013233730,4060001-9:0708s-14:3233,406500013233730,406500013233730,,ブルー Capri ファブリック 3233,自然無垢材オーク,85 cm,83 cm,45/95 cm,39 kg,背面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / フレーム: パイン / 合板 / LVL / ファイバーボード / 段ボール / メタルフレーム / 座面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / サスペンション: 伸縮性ベルト / ファブリック裏地: 不織布（80g/m2） / Upholstery composition: リサイクルポリエステル 100%OEKO-TEX®のSTANDARD 100,"¥ 257,900","¥ 257,900から","¥ 257,900",dom_text,JPY,tax_included,https://assets.boconcept.com/b720253b-bada-44b3-999d-b3b600f849c6/2905590_PNG-Web%2072dpi.png?format=pjpg&auto=webp&fit=bounds&width=1920&quality=70,,raw/variant_001_045_4060001-9_0708s-14_3233.html,4060001-9:0708s-14:3233,variant_id,,,257900,257900,257900,257900,canonical_price,
phase3-catskills-all-variants,https://www.boconcept.com/ja-jp/p/catskills/4060001-9:0708s-14:3234/,2026-05-23T03:58:21.430660+00:00,success,,,BoConcept,Catskills,Catskills armchair,406500013234730,4060001-9:0708s-14:3234,406500013234730,406500013234730,,マスタード Capri ファブリック 3234,自然無垢材オーク,85 cm,83 cm,45/95 cm,39 kg,背面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / フレーム: パイン / 合板 / LVL / ファイバーボード / 段ボール / メタルフレーム / 座面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / サスペンション: 伸縮性ベルト / ファブリック裏地: 不織布（80g/m2） / Upholstery composition: リサイクルポリエステル 100%OEKO-TEX®のSTANDARD 100,"¥ 257,900","¥ 257,900から","¥ 257,900",dom_text,JPY,tax_included,https://assets.boconcept.com/05d193a3-c272-405f-ab9d-b3b600f83b50/2905598_PNG-Web%2072dpi.png?format=pjpg&auto=webp&fit=bounds&width=1920&quality=70,,raw/variant_001_046_4060001-9_0708s-14_3234.html,4060001-9:0708s-14:3234,variant_id,,,257900,257900,257900,257900,canonical_price,
phase3-catskills-all-variants,https://www.boconcept.com/ja-jp/p/catskills/4060001-9:0708s-14:3207/,2026-05-23T03:58:27.850828+00:00,success,,,BoConcept,Catskills,Catskills armchair,406500013207730,4060001-9:0708s-14:3207,406500013207730,406500013207730,,burgundy Tuscany fabric 3207,自然無垢材オーク,85 cm,83 cm,45/95 cm,39 kg,背面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / フレーム: パイン / 合板 / LVL / ファイバーボード / 段ボール / メタルフレーム / 座面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / サスペンション: 伸縮性ベルト / ファブリック裏地: 不織布（80g/m2） / Upholstery composition: 100% ポリエステル,"¥ 315,900","¥ 257,900から","¥ 315,900",dom_text,JPY,tax_included,https://assets.boconcept.com/0348d44a-475e-4f78-bfe9-b3b601060f02/2905604_PNG-Web%2072dpi.png?format=pjpg&auto=webp&fit=bounds&width=1920&quality=70,,raw/variant_001_047_4060001-9_0708s-14_3207.html,4060001-9:0708s-14:3207,variant_id,,,315900,257900,315900,315900,canonical_price,
phase3-catskills-all-variants,https://www.boconcept.com/ja-jp/p/catskills/4060001-9:0708s-14:3083/,2026-05-23T03:58:34.299592+00:00,success,,,BoConcept,Catskills,Catskills armchair,406500013083730,4060001-9:0708s-14:3083,406500013083730,406500013083730,,ホワイト Rimini ファブリック 3083,自然無垢材オーク,85 cm,83 cm,45/95 cm,39 kg,背面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / フレーム: パイン / 合板 / LVL / ファイバーボード / 段ボール / メタルフレーム / 座面: 39kg/m3 フォーム CA40S、28kg/m3 フォーム RE390、ポリクッション材 / サスペンション: 伸縮性ベルト / ファブリック裏地: 不織布（80g/m2） / Upholstery composition: 100% ポリエステル,"¥ 315,900","¥ 257,900から","¥ 315,900",dom_text,JPY,tax_included,https://assets.boconcept.com/38d48547-b64f-458d-b092-b3b6010d5748/2905608_PNG-Web%2072dpi.png?format=pjpg&auto=webp&fit=bounds&width=1920&quality=70,,raw/variant_001_048_4060001-9_0708s-14_3083.html,4060001-9:0708s-14:3083,variant_id,,,315900,257900,315900,315900,canonical_price,
